product_id,seller_id,shipping_limit_date,price,freight_value,review_score,customer_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_id,CEP_customer,cod_estado_customer,CEP_seller,cod_estado_seller,payment_sequential,payment_type,payment_installments,payment_value
2669a9fe1aaf6cb29071f8f866014afc,4869f7a5dfa277a7dca6462dcf3b52b2,1535538720,138.9,19.07,5,8f0b26345ceb1dd629eaecad15b37e45,1535105517,1535106968,1535113560,1535561488,1537228800,60,619,4,450,17,8,12,21,21041,RJ,14840,SP,1,credit_card,1,157.97
3a362c0e7f9a69276e2d95869a3e143b,c70c1b0d8ca86052f45a432a38b73958,1535735719,110.32,8.03,1,3051d9077213c59aa7c02b834b88c343,1535043623,1535044519,1535547780,1535633914,1535932800,60,919,1,150,22,3,15,1,3572,SP,13186,SP,1,credit_card,3,355.05
80c8ded77011b1d2c8e3bdbff65eab23,c70c1b0d8ca86052f45a432a38b73958,1535735719,110.32,8.03,1,3051d9077213c59aa7c02b834b88c343,1535043623,1535044519,1535547780,1535633914,1535932800,60,918,1,200,22,3,15,1,3572,SP,13186,SP,1,credit_card,3,355.05
4f0abfbee7569e43b80f9aaa256a9bf8,c70c1b0d8ca86052f45a432a38b73958,1535735719,110.32,8.03,1,3051d9077213c59aa7c02b834b88c343,1535043623,1535044519,1535547780,1535633914,1535932800,60,919,1,150,22,3,15,1,3572,SP,13186,SP,1,credit_card,3,355.05
73326828aa5efe1ba096223de496f596,d13e50eaa47b4cbe9eb81465865d8cfc,1535482516,85.9,8.76,5,aeca4ed7648c403088113efb0e5a2ba1,1535309266,1535309716,1535384700,1535563423,1535673600,32,1392,1,330,20,15,16,46,18051,SP,9210,SP,1,credit_card,2,94.66
d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,1535446210,79.99,8.72,4,9c2ba98b81feb86a71ba30fbc3520f28,1534980054,1535100610,1535119080,1535394533,1535500800,33,1127,2,450,16,4,20,2,13843,SP,4102,SP,1,credit_card,1,88.71
5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,1535601845,48.0,7.6,5,dced0cc0cebc0baa44511a39ec893189,1535360927,1535429045,1535460960,1535670745,1535587200,58,600,3,250,16,2,11,10,6602,SP,5849,SP,1,boleto,1,55.6
bdc3291ab242ec1effc8eb0987850268,5656537e588803a555b8eb41f07a944b,1535369133,25.89,8.69,5,afddd76d1457bf3429973d37105f7aef,1535022071,1535023533,1535111940,1535223277,1535414400,53,830,1,541,19,12,16,33,72002,DF,72015,DF,1,credit_card,1,34.58
c956bde83b283fe27c438080dcb246c5,69b5eaa096c3f9d1e5c398c597f567d6,1535453048,469.0,25.1,5,b10b4a8b2d231b223ec1fb80b0fe3cb0,1535193710,1535280248,1535367360,1535660921,1536105600,38,547,2,7250,32,28,27,8,7143,SP,16200,SP,1,credit_card,8,494.1
10dae91e0aba95747e90280edeffe883,855668e0971d4dfd7bef1b6a4133b41b,1536232522,25.99,7.44,5,b50a511097ebc1d6b90d075516f93978,1535281265,1535282122,1535379180,1535488707,1536883200,54,1027,3,100,17,6,11,12,9850,SP,13257,SP,1,debit_card,1,30.83
c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,1535602218,93.0,7.91,4,5bb39c890c91b1d26801aa19a9336eac,1535321074,1535429418,1535460960,1535546453,1535587200,58,737,3,350,16,2,20,10,2407,SP,5849,SP,1,boleto,1,201.82
e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,1536090237,29.9,7.47,5,eb9f43bc3cb1915ba52ea755eddad3d4,1535484463,1535485437,1535569320,1535653367,1536105600,55,388,1,250,16,5,15,1,6624,SP,13405,SP,1,credit_card,1,37.37
67bd616e1ba0d3d3e8545f3113b0140d,e9779976487b77c6d4ac45f75ec7afe9,1535555080,14.49,7.87,4,8fb1b586f6b3bfa71bb81ecd969389d2,1535122108,1535123080,1535380740,1535495916,1535587200,57,3153,1,300,18,18,18,1,5533,SP,11701,SP,1,credit_card,1,22.36
a8ab87e971c2d89c8eff5f87fb481a52,caa9bc43a9fe8cf9c564ddd8a03cc4a6,1535456761,29.0,8.36,5,986f579e98bbb0ae992a7263a1196d46,1534896202,1535024761,1535380920,1535470015,1535414400,47,863,5,475,25,28,25,15,9560,SP,12308,SP,1,credit_card,1,37.36
a3010804ffeb7111c30565419ff2824b,aced59e9b31ef866a94f9e7f29d8d418,1535426729,32.0,8.97,5,8c214c704bfb4f7a9044b714ea19dfca,1534959617,1535081129,1535469420,1535664527,1535587200,43,372,4,750,20,20,20,8,13330,SP,3306,SP,1,boleto,1,40.97
2bc88b31190908684ebece09e5358592,12b9676b00f60f3b700e83af21824c0e,1536099024,199.0,12.88,5,40915d2aa40e340e13b8635cf59048d3,1535320514,1535321424,1535467620,1535593303,1536192000,40,2066,1,1650,33,44,19,23,94820,RS,95780,RS,1,credit_card,15,211.88
0b814a3c8fa6dbb849df7c28c1bd6831,3ade81dab5a172b88e1871c28ae05260,1535634617,169.0,48.26,5,7f459c77e3b1f10548d4b553bddf3f6d,1535201681,1535202617,1535379180,1535638064,1536192000,53,530,1,10700,93,63,11,48,13400,SP,15076,SP,1,credit_card,4,217.26
060c17562f97e5bb60bc0dfa4dd5b3f2,9f505651f4a6abe901a56cdc21508025,1535423720,24.99,18.28,5,c724f10c7dca7eb6d7ed63582413adc8,1535101781,1535164520,1535377020,1535631981,1536192000,40,675,1,150,18,6,14,2,87013,PR,4102,SP,1,boleto,1,86.54
c79afda00334ce1f3f34aaa13edfd5cb,2d2c62bef4c8ba0dd74e0e228e808539,1535379015,259.0,20.11,5,04370b820ba7c7a238a5862e04bea0f3,1535032610,1535033415,1535038920,1535394775,1536019200,23,325,1,3075,23,23,29,23,6411,SP,14096,SP,1,credit_card,8,279.11
ad1363e145be3de4efec013051b14322,513a54369b6a8a6602fcb0e129c6d78d,1535631319,27.9,7.46,5,333bd9e7da0cdb867ce8c636a5ab1e0e,1535285177,1535285719,1535377980,1535489444,1535932800,60,300,3,150,16,2,16,2,1306,SP,9862,SP,1,credit_card,1,35.36
156bb7508d25ad3108035c7ec3a3d2fb,77a515caa36327151d1cc6c32a9f00e1,1535386222,59.89,9.17,5,adad0c56d848f4034c2cb989a6139c98,1535039896,1535040622,1535038260,1535396077,1535414400,44,127,1,800,38,8,30,13,13405,SP,9912,SP,1,credit_card,1,69.06
2d760d94cb67db3551e9a01ceb060161,7c9130f5f3729edd32aa059141d92484,1535715963,31.5,19.41,5,2b9a21297fcfae527fccb19cc3e73ed3,1535023822,1535024763,1535121960,1535555803,1537401600,43,1276,1,1183,59,10,15,2,22710,RJ,17400,SP,1,credit_card,1,101.82
41905505467674f4496fd2f6e9ebae6f,9f505651f4a6abe901a56cdc21508025,1535616314,14.99,7.39,5,2a7cfceba822a5cb1e74455166e4a977,1535442679,1535443514,1535468040,1535575285,1536105600,49,327,1,150,16,23,13,2,13322,SP,4102,SP,1,credit_card,1,22.38
87c9f9f88ecd5b9de26a0a61e06e1d67,3c03b12bab54d8b37d79d914bfdb1aa0,1535455469,24.0,7.59,5,1414a515ad96f8644b1b207cb04929d1,1535108945,1535109869,1535376600,1535574784,1535673600,35,783,1,214,18,15,15,6,20260,RJ,25561,RJ,1,credit_card,3,31.59
5f0bdec2fb222061ed8fe52586a5957d,2138ccb85b11a4ec1e37afbd1c8eda1f,1535535919,13.5,7.39,1,e8255a31f2ce6fc4e82b8360a8c919ee,1535017892,1535103919,1535122560,1535411038,1535673600,42,660,1,113,18,4,11,9,4357,SP,8250,SP,1,credit_card,1,20.89
ba4d4408f422ce8b42de69cbf879f5f9,52a50b42accf164f9f019941e5759d9b,1535114670,29.99,12.87,5,765c00b61706e22bee156446e592a050,1534941175,1534941870,1534946460,1535130235,1535500800,38,916,1,300,21,10,15,11,3658,SP,13820,SP,1,credit_card,1,42.86
1555b29b27754088e380f27d81d0311a,e333046ce6517bd8bb510291d44f0130,1535510124,57.0,13.98,5,56a50ea5aab26d0f35df63e8258ff4ee,1535128031,1535164524,1535380740,1535483200,1536796800,23,98,2,650,35,20,30,8,12020,SP,18950,SP,1,boleto,1,70.98
8fe1065427012c8b98629be50f60c193,2138ccb85b11a4ec1e37afbd1c8eda1f,1535382323,18.9,18.23,5,e103fb520157dd48c4828df29d466e50,1534949688,1534951466,1535025780,1535451517,1539561600,39,365,13,50,16,3,11,9,87083,PR,8250,SP,1,credit_card,1,37.13
d3f00f350c591d6d9f98c6282c1ca080,13dd308f81fea30cc670c656b2b46cc3,1535571911,39.9,7.54,5,586917ded6789bf18fbd8db6e5683e6c,1535398347,1535399111,1535553780,1535647274,1535587200,23,960,1,225,20,18,18,1,13180,SP,13454,SP,1,credit_card,1,47.44
368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,1535600718,49.9,20.99,5,f06bb0bb030eef32d9ce6d9a4f177605,1535227827,1535427918,1535472300,1535664753,1536192000,57,366,2,1650,30,22,30,17,12239,SP,15025,SP,1,boleto,1,70.89
306b0c58328826c0564cbc520787d508,7ad32824caee82087b3e2e5f33b1bf32,1535456118,89.0,23.42,5,d065739818d474d19dfdb51d54c0a1e9,1535196280,1535196918,1535380860,1535638112,1536105600,31,209,3,765,35,20,48,4,37701,MG,14940,SP,1,credit_card,2,112.42
74550f9ab6c8739d66b71d3074ff0c1c,750303a20e9c56b2a6bc45cdce0b897d,1535479817,99.9,9.83,3,67c217f8637c4c1f72e8b54d2e5b0f74,1535133198,1535134306,1535188440,1535390566,1535587200,58,1204,4,803,17,15,19,1,74922,GO,74333,GO,1,credit_card,5,109.73
ba9e896256f52e536a611c56a4cae38e,7b07b3c7487f0ea825fc6df75abd658b,1535454308,340.0,20.48,1,7a89b15bf8829df6c7177436d09aa9af,1535107717,1535108708,1535118960,1535629132,1537228800,60,615,1,250,22,10,15,18,29900,ES,2016,SP,1,credit_card,9,360.48
376450070f391460f4b67e13166cae60,92eb0f42c21942b6552362b9b114707d,1536260726,31.77,12.88,5,a71864539ac6fb91e3fea25f0a786798,1534953479,1535051126,1535109480,1535563123,1536883200,54,276,1,275,22,3,16,9,15600,SP,3504,SP,1,boleto,1,89.3
b35c8479840135aa13a0f2d6aa8b7f38,02b72cdeb9cfcc429f1af6f4e3f3b737,1535142312,129.0,44.7,5,2a7f7a3839af32d2fdfe6f36af812971,1534968586,1534969512,1535030160,1535663127,1536105600,37,1243,4,6400,47,24,33,12,29090,ES,14940,SP,1,credit_card,5,173.7
962a6951154f98f2c8e9a5b8b2bcf4a9,1025f0e2d44d7041d6cf58b6550e0bfa,1535708115,79.9,15.86,4,8205033143e83aeee71e4df23fedc372,1535275364,1535276115,1535553900,1535662241,1536105600,47,610,1,2550,30,35,30,5,7113,SP,3204,SP,1,credit_card,3,95.76
c50ca07e9e4db9ea5011f06802c0aea0,9b013e03b2ab786505a1d3b5c0756754,1535337017,19.49,18.24,5,ce235b7711c4350b82cbeab0568b7df2,1534904170,1534905017,1535032500,1535626722,1537228800,59,1782,1,125,25,14,18,1,83210,PR,11450,SP,1,credit_card,1,37.73
e78506414d2563b6414cfd84b7fa0802,620c87c171fb2a6dd6e8bb4dec959fc6,1535541917,174.0,31.0,1,da368717541c43ca6570eec6f9efa1b8,1535109261,1535109917,1535120400,1535558906,1536192000,58,827,1,460,20,14,20,7,13083,SP,25645,RJ,1,credit_card,4,275.45
027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,1535541917,69.0,1.45,1,da368717541c43ca6570eec6f9efa1b8,1535109261,1535109917,1535120400,1535558906,1536192000,42,544,1,341,20,18,16,7,13083,SP,19063,SP,1,credit_card,4,275.45
5b95b27af12b245754e70df7e16d53e1,f44b6f775a2b390380e0e30b5c9d3eee,1535637858,119.0,18.63,5,a9979110f5ae50a3ba4742be43c123db,1535291367,1535292258,1535354880,1535565269,1536883200,36,126,1,900,50,8,40,12,33200,MG,3057,SP,1,credit_card,13,137.63
76f520fa5e8912001989fa3fd6530d94,29c322e3f09f886f8bacbe91dfbd979e,1535601918,18.99,28.3,5,f73d378096054953caa2d69a8abceb73,1534973163,1535083518,1535112420,1535549747,1537228800,35,2507,1,250,16,20,11,3,98200,RS,97110,RS,1,boleto,1,208.55
77d86f9e64c28aa93e3d46f4047646d7,29c322e3f09f886f8bacbe91dfbd979e,1535601918,29.99,28.29,5,f73d378096054953caa2d69a8abceb73,1534973163,1535083518,1535112420,1535549747,1537228800,40,683,1,450,16,15,11,3,98200,RS,97110,RS,1,boleto,1,208.55
fef0dd8c53552d0f784b7cc5375a3ffe,26af45f5dfd967225a832838aa4e24a3,1535429118,33.9,28.29,5,f73d378096054953caa2d69a8abceb73,1534973163,1535083518,1535112420,1535549747,1537228800,48,1069,1,600,16,2,11,3,98200,RS,81070,PR,1,boleto,1,208.55
40678c9096047877fa74a25cc6f0a726,9b1f656ca3060f8af17a50d8a024b533,1535515518,12.5,28.29,5,f73d378096054953caa2d69a8abceb73,1534973163,1535083518,1535112420,1535549747,1537228800,53,956,2,500,40,40,40,3,98200,RS,11013,SP,1,boleto,1,208.55
11ae52c87d8eb9c9c9ce5ed52b8efbbe,42b729f859728f5079499127a9c2ef37,1535426652,36.94,15.36,5,f1206f8f523e838e4f0f6a2122a415e2,1534956741,1535081052,1535101140,1535489471,1536105600,39,2192,1,100,16,5,17,1,30190,MG,3910,SP,1,boleto,1,52.3
d53d0094e20a39b4c5304940cf8995ea,acce39e832338debb07b02385cde5967,1535469856,139.9,27.96,5,7ffa70f414e42f6ba3dfc7475f346ed9,1535296280,1535297056,1535389320,1535588519,1536883200,58,890,9,1750,32,52,19,24,23025,RJ,32110,MG,1,credit_card,3,167.86
c0eeedfd383f32ae9524a15a8898b129,4869f7a5dfa277a7dca6462dcf3b52b2,1535467822,149.9,13.71,5,2c4c10219e88c96182dd31e470b89c6d,1534949638,1535035822,1535113560,1535682983,1536019200,40,632,1,425,16,12,13,10,5778,SP,14840,SP,1,credit_card,4,163.61
962a6951154f98f2c8e9a5b8b2bcf4a9,1025f0e2d44d7041d6cf58b6550e0bfa,1535685020,79.9,15.86,5,cdf8cdb2942f8f85dbd0449b7e66798b,1535038552,1535080220,1535561820,1535636082,1536019200,47,610,1,2550,30,35,30,5,13085,SP,3204,SP,1,boleto,1,95.76
b74d57e3377dd78aace6d070fc48cc88,4a3ca9315b744ce9f8e9374361493884,1535540658,64.0,14.03,4,bf3790c6f75a5ffa9bab9588276430b1,1535366771,1535367858,1535385120,1535680993,1536105600,55,556,1,675,40,18,35,4,6764,SP,14940,SP,1,credit_card,6,78.03
71b7bb7d435217ef96c1ec8e48421599,c3cfdc648177fdbbbb35635a37472c53,1535463075,169.9,18.99,1,bbfd6562ad0326487d9e5c8e6433fc8d,1535289803,1535290509,1535382720,1535672454,1536537600,37,190,1,980,32,26,23,6,88106,SC,80610,PR,1,credit_card,5,188.89
40eb3da673124832fdf8b3ee24215b95,aac51c486b672a9850d59f3e84b1cf88,1535657063,29.15,7.46,5,6d05f45a66bd81b14e17504d8c64f14c,1535137683,1535138663,1535366520,1535488345,1537920000,57,917,2,200,16,7,11,46,9030,SP,2752,SP,1,credit_card,1,36.61
53e695484b71a194bf7d89b48700756a,e8ff5a6ceb895583033fc2a0f314e3c2,1535639115,139.89,19.08,5,62d3c457010afc957d955568318e6d78,1535293028,1535293515,1535355900,1535568524,1536624000,54,560,4,5100,32,19,29,69,3118,SP,89063,SC,1,credit_card,3,158.97
f9b0ee95ce8b1ef8b50eecc5e0fa4348,9b013e03b2ab786505a1d3b5c0756754,1535483426,28.0,11.22,5,9be56b2c15bdf5ad08472fe9a4d77938,1534934331,1535052700,1535121960,1535199513,1535587200,59,2993,1,1250,23,23,23,6,2243,SP,11450,SP,1,boleto,1,39.22
afce90df29b9a0c1bfe5e1033f1197b1,2138ccb85b11a4ec1e37afbd1c8eda1f,1535723064,14.5,7.39,4,fa951727fe95bbd6c7488b84d147b7bd,1535462914,1535463894,1535554680,1535668876,1536019200,42,356,4,75,19,3,11,9,9771,SP,8250,SP,1,credit_card,1,21.89
91d48f051858be85a524d623648cdf0d,a673821011d0cec28146ea42f5ab767f,1535419812,49.9,11.37,3,b1e99a86b163f1f25e7e0fa3360ad93d,1534901754,1534987812,1535038200,1535474801,1535414400,36,336,1,950,22,2,20,8,9960,SP,3809,SP,1,credit_card,1,61.27
b6d96e7683a87fc151ea589ce97a330d,2709af9587499e95e803a6498a5a56e9,1536088516,20.0,15.24,5,e3ee993f5b68f60fdda5d3fb16299fd2,1535310078,1535310916,1535369100,1535630875,1537228800,18,180,4,150,21,4,16,1,31680,MG,3813,SP,1,credit_card,1,35.24
595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,1535599459,117.0,15.92,4,a48acf545fc196fe1a22e67ba443504e,1535059225,1535081059,1535118960,1535490451,1536192000,29,178,1,400,19,13,19,7,1430,SP,24451,RJ,1,boleto,1,132.92
9f7878d3613e4e7f43b8a4860267a8d3,5e105f5c9f63f5f1fd75d6cb942e55b1,1535457311,138.9,11.38,2,969bfe4cf327c55f3dedaf7ba053a310,1535197363,1535198111,1535374020,1535662195,1536192000,57,106,1,1150,103,4,34,8,6030,SP,15076,SP,1,credit_card,1,150.28
41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,1535572521,104.0,18.83,5,7e710d6d426e7b9d30e7f2caeeb6d7d0,1535139771,1535140521,1535372760,1535670937,1536624000,27,178,1,314,18,11,14,10,34007,MG,14840,SP,1,credit_card,1,122.83
f2399cabe080029634d12cec4f60dbf0,b8555308bfdb4ca1ed54325a58da9a97,1535599462,99.9,27.0,5,76ada7e74088798d5ca6a6d90bb2aa74,1535023741,1535081062,1535118540,1535664586,1536883200,50,1117,6,2100,16,26,26,31,83212,PR,9751,SP,1,boleto,1,126.9
95ed6f297ce9eff502631d01905cbd9e,808d4348b916efa08e766ebad39f61eb,1535540123,19.9,15.24,5,afef906b644b83715aebac6ff592ee0d,1534934507,1534935323,1535119860,1535576318,1536710400,42,931,2,228,18,8,14,7,22795,RJ,2336,SP,1,credit_card,1,35.14
88e87ec91352824cfaf3fb1bdcfe0508,8a2d12a90e92f012ce5226fc6592b653,1535429116,191.0,19.14,5,c8f8de9bca7ad3bca4a27578b5f210b3,1535068908,1535169916,1535381640,1535653304,1536192000,57,1540,1,1053,43,35,26,8,91450,RS,81210,PR,1,boleto,1,210.14
37e25cb997fa9c3559b68928bdddff23,dbc22125167c298ef99da25668e1011f,1535359518,35.94,13.59,5,794c653990d6308974884f5fe235a9a7,1535012755,1535013918,1535034420,1535573929,1535932800,60,244,1,400,34,6,24,24,5893,SP,37564,MG,1,credit_card,4,49.53
c3c47cc2c109b294de98015792804e64,8a432f4e5b471f8da497d7dc517666e2,1535379956,89.0,14.93,4,bf2f941a497aa93ace6c2dc0b55984a7,1535033677,1535034356,1535033400,1535126313,1536019200,52,321,1,1525,33,10,21,4,13890,SP,19042,SP,1,credit_card,7,103.93
fcaab5d7f656094e49fbe4ee3a506658,3d871de0142ce09b7081e2b9d1733cb1,1535512521,109.0,24.84,5,a357ac2c5f309e317ef913bdac069baf,1534932304,1535080521,1535115540,1535649762,1537142400,60,234,4,7650,28,55,37,13,2363,SP,13232,SP,1,boleto,1,133.84
e320966c24d4de5668a3de9f455ec156,5a6a02f419701fc8c605af71d4fc57a4,1535418617,30.0,7.47,5,e4d4219c900e77c92de2e2abf68d7501,1535066031,1535073017,1535383140,1535489869,1535500800,38,712,1,200,16,22,27,49,13420,SP,13465,SP,1,credit_card,1,37.47
6fd08d44046ab994b96ff38ad6fcfba1,768a86e36ad6aae3d03ee3c6433d61df,1535426118,27.0,8.35,5,45fc0134bf9167eebcab224b104a6301,1534943977,1535080518,1535113740,1535588628,1537401600,60,865,1,500,23,23,23,12,9170,SP,1529,SP,1,boleto,1,35.35
6d44b2c01b6843eb2e68beddf853dd82,f22a247b79dd22ecd91dc8e3b2a1b07c,1535403327,24.99,11.2,4,c4d8e89a0bcb492c465bd502fb31f951,1535055695,1535057727,1535121540,1535407001,1535414400,25,1236,1,1450,20,20,11,1,6286,SP,8573,SP,1,credit_card,1,36.19
ed3d4d9d28256f0c6c2af63d199cd720,2ff97219cb8622eaf3cd89b7d9c09824,1535466254,31.9,18.32,3,444766ef7ae8469bdb459a158a1941c0,1535206190,1535207054,1535380080,1535669382,1536624000,57,525,1,367,16,15,15,7,28970,RJ,13320,SP,1,credit_card,3,50.22
93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,1535563840,103.9,11.75,5,090c54303fddc5393a9386f0ce454d62,1535304182,1535304912,1535379540,1535548971,1536105600,60,390,7,1250,26,10,18,33,13219,SP,2285,SP,1,credit_card,1,105.26
7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,1535418618,45.97,23.12,5,0c1ef04b363af81d555ce9ba603b02f3,1535069242,1535073018,1535119800,1535459917,1535932800,59,2432,3,1200,16,11,11,26,32678,MG,13360,SP,1,credit_card,3,69.09
425db55cb3b0f5b18a2d9964da31c3c0,2a84855fd20af891be03bc5924d2b453,1535127919,49.9,16.54,5,a4a2abd07b1cdd4902cf245cdfa1451d,1534954229,1534955119,1535034780,1535467963,1536105600,58,850,2,450,25,15,25,13,71050,DF,30111,MG,1,credit_card,1,132.88
08a7edee09bde7cfc9504bc369e64cb1,5b07547f10dd980738a1a27f685af669,1536144918,179.0,9.41,5,23c6ca6150d5e6f0bd50b6fd7ac82aeb,1535107585,1535108118,1535401320,1535476948,1536192000,52,637,1,917,28,16,20,1,2998,SP,7013,SP,1,credit_card,3,188.41
a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,1535135058,77.0,13.2,1,1bdfe41bb922828fb6d4eb176ac20071,1534961019,1534962258,1535026020,1535448684,1538006400,59,319,4,250,16,2,20,10,14300,SP,5849,SP,1,credit_card,4,90.2
1026a916e88dfbc27528445d448619b2,d13e50eaa47b4cbe9eb81465865d8cfc,1535533515,98.48,9.44,5,7cd727f4c16ab0b4ba4cfd760cee2316,1535359914,1535360715,1535384880,1535594026,1535673600,60,994,1,550,16,16,20,6,4660,SP,9210,SP,1,credit_card,1,107.92
6aa2fc145b174e24db03a714aca32103,e333046ce6517bd8bb510291d44f0130,1535407518,19.0,12.79,4,7602193faf4a04077a96dbc64e25e571,1534974967,1534975518,1535035080,1535682108,1535673600,45,84,1,350,30,20,20,8,13188,SP,18950,SP,1,credit_card,3,31.79
20e4242f5101de646ac3a76508fc640d,0a85ebe4e328db81ac9109781205e2f7,1535471715,50.0,18.15,4,eefadc15137f7f3499538969c14ab29d,1535125241,1535126115,1535381160,1535666270,1537401600,43,2186,2,250,60,11,11,5,24230,RJ,13205,SP,1,credit_card,4,68.15
3b42242085259cb66b6e577ae5173c76,972d0f9cf61b499a4812cf0bfa3ad3c4,1535598616,65.52,23.26,2,d3686a3434b9e11ae3e0f20a4512b388,1534922732,1535080216,1535375040,1535662137,1536019200,33,1061,1,1600,26,21,23,4,7859,SP,88359,SC,1,boleto,1,88.78
5373e18844eec682770d139ba29cd32c,efcd8d2104f1a05d028af7bad20d974b,1535338524,50.0,13.01,5,90a8c6c6dff16cb628150e8cf1a6d6d9,1534907784,1534992924,1535122080,1535557135,1536105600,37,558,1,100,17,3,12,18,4904,SP,16012,SP,1,boleto,1,63.01
82d5798b1ffcb66543a2f0d6198a3a07,aac51c486b672a9850d59f3e84b1cf88,1535661321,19.15,7.39,5,07e1c3725f2f8d2e91fdb691f0b3152d,1535142266,1535142921,1535366640,1535489457,1535673600,50,861,1,150,16,6,11,6,1306,SP,2752,SP,1,credit_card,1,26.54
9a19dd63632e958f42a66a46afc0f05d,c0aff2da32c17759d30b22fb0af6649d,1535127607,15.0,18.23,3,e399faa66b9c2ca682f2d6272eb04364,1534951669,1534954807,1535029920,1535682740,1536192000,36,485,1,150,22,10,15,26,17504,SP,88032,SC,1,voucher,1,33.23
a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,1535413459,77.0,15.64,5,e3c038c0f88122fd5b7f566d198acc39,1535153301,1535154259,1535380680,1535559061,1536105600,59,319,4,250,16,2,20,10,81350,PR,5849,SP,1,credit_card,2,92.64
4e90dce938e15bfe8ef9b962391e9866,acce39e832338debb07b02385cde5967,1535370617,62.9,17.37,4,acd8e74233aa5091d573fb28b6aa1ce4,1535024371,1535025017,1535042280,1535504913,1536105600,52,372,4,500,30,40,11,13,82020,PR,32110,MG,1,credit_card,4,80.27
e4eec4a0771ae2297acc444c8f559cfb,7b07b3c7487f0ea825fc6df75abd658b,1535075112,46.0,15.42,5,73c81eed8822aec98bc389ccce382294,1534901858,1534902312,1535008620,1535401938,1536537600,47,577,1,140,19,12,14,6,21931,RJ,2016,SP,1,credit_card,1,61.42
67217c43d81dea5a93bea48c23f4e156,18a349e75d307f4b4cc646a691ed4216,1535717712,65.0,15.56,5,bda36a72c98054f5967c8fcf6aeeb910,1535103952,1535112912,1535378100,1535664819,1536883200,58,1361,5,300,16,10,11,50,20541,RJ,1319,SP,1,boleto,1,80.56
40cb7bb3d30559b9b6c4fb62bc837962,cca3071e3e9bb7d12640c9fbe2301306,1535583918,55.27,18.49,5,f9941bc637d95827dfe89343c28f1275,1534978399,1534979118,1535020680,1535489803,1536105600,54,617,2,350,47,4,35,4,20785,RJ,14940,SP,1,credit_card,7,73.76
5b917c70d9b106d8056bdde61c9850e7,b561927807645834b59ef0d16ba55a24,1536013516,29.9,7.47,5,be77e8a5b1453794a5dcc942bcc499fb,1535148762,1535149516,1535366760,1535473005,1536192000,34,686,3,150,16,6,11,26,12230,SP,2955,SP,1,credit_card,1,37.37
4a545fda8038a360bd93a5f1ac419a4e,9b013e03b2ab786505a1d3b5c0756754,1535688241,17.0,7.39,4,6eb8d127e41e5d1de3049a6bc7bd912e,1535381662,1535429041,1535467140,1535554486,1535673600,41,767,1,100,18,18,18,6,8430,SP,11450,SP,1,boleto,1,73.17
bb4897b0f38441dd61ee8d77a392fbb6,c1849d4d32d7a6cecd5aa471809d3135,1535583021,9.99,7.39,5,64e3294ce026b7e6af1342b9985423b8,1535323263,1535323821,1535371680,1535483517,1535673600,57,986,2,250,26,10,35,3,6230,SP,9070,SP,1,credit_card,1,16.38
98e55bdc6487be7b8c32b0eb689dcb8a,4a23adac87cf538689fa600d976f78b2,1535461823,135.0,8.21,5,7ac6d2ac9e318ec647bf58a9049707b2,1534942939,1534943423,1535434860,1535518365,1535673600,50,397,3,200,21,16,21,5,13098,SP,4537,SP,1,credit_card,2,143.21
a59fb60fddcc72a9878b7ed5cb69d8e4,7040e82f899a04d1b434b795a43b4617,1535598628,14.9,7.39,5,c77b56f255a88e2d52bf861c376bf8dd,1535025618,1535080228,1535122740,1535385999,1535587200,48,424,1,200,27,5,20,21,1218,SP,1026,SP,1,boleto,1,22.29
73326828aa5efe1ba096223de496f596,d13e50eaa47b4cbe9eb81465865d8cfc,1535550242,85.9,8.76,5,f6900efe7cfda3d306e794fa2e92d58a,1535376679,1535377442,1535385300,1535565273,1535673600,32,1392,1,330,20,15,16,46,2409,SP,9210,SP,1,credit_card,8,94.66
49cd59957f1c81427ca0b2edf5696969,d98eec89afa3380e14463da2aabaea72,1535540658,49.99,8.86,1,3d5e3aa002e4495e1fb30b4923213858,1535366813,1535367858,1535383800,1535459584,1535587200,33,55,2,400,25,10,30,12,91760,RS,90010,RS,1,credit_card,1,58.85
